경매번호,주소지,x,y,종류,면적,감정가,입찰가,입찰일,링크,크기,건물 면적,토지 면적,대지권 면적
2022 타경 37965,경기 양평군 서종면 문호리 1059-48 외 2개 목록,127.36139653826,37.585010788477,주택,건물 198.93㎡(60.18평) / 토지 661㎡(199.95평) / 제시외 129 ㎡,"763,727,000","763,727,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=303_20220037965_001"">link</a>",10,60.18,199.95,0.0
2022 타경 38067,경기 여주시 점봉동 114 인창아파트 1동 11층 1106호,127.64949698415,37.256025632684,아파트,건물 84.24㎡(25.48평) / 대지권 40.3㎡(12.19평),"120,000,000","120,000,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=303_20220038067_001"">link</a>",10,25.48,0.0,12.19
2022 타경 50355 ,충북 청주시 서원구 장성동 50-1 내보관,0.0,0.0,차량,"국산(삼성), XM32020년식 53,298㎞ 자동 휘발유 ","17,000,000","10,880,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=A01_20220050355_001"">link</a>",10,0.0,0.0,0.0
2022 타경 50942,충북 증평군 도안면 도당리 산 66,127.62898144785,36.802803752273,임야,토지 6148.83㎡(1860.02평),"108,219,408","22,696,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=A01_20220050942_001"">link</a>",10,0.0,1860.02,0.0
2022 타경 53699,충북 청주시 흥덕구 봉명동 2536 외 1개 목록,127.46255621106,36.653657771816,다가구 주택,건물 514.26㎡(155.56평) / 토지 346.7㎡(104.88평) / 제시외 111.3 ㎡,"1,000,610,800","640,391,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=A01_20220053699_001"">link</a>",10,155.56,104.88,0.0
2022 타경 53978,경기 수원시 권선구 세류동 1158-30 세류팰리스 2층 205호,127.01536075194,37.245378875347,아파트,건물 24.5㎡(7.41평) / 대지권 9.4㎡(2.84평),"201,000,000","33,782,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=301_20220053978_001"">link</a>",10,7.41,0.0,2.84
2022 타경 55060,충북 청주시 상당구 문의면 품곡리 145,127.4705637489,36.49294200442,답,토지 2030㎡(614.08평),"58,870,000","37,677,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=A01_20220055060_001"">link</a>",10,0.0,614.08,0.0
2022 타경 56292(1),충북 청주시 상당구 남일면 고은리 224-1 외 1개 목록,127.51461229356,36.560702408257,전,토지 87.4㎡(26.44평),"6,749,600","6,749,600",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=A01_20220056292_001"">link</a>",10,0.0,26.44,0.0
2022 타경 56292(2),충북 청주시 상당구 남일면 고은리 288,127.51891703102,36.557427666708,답,토지 331.2㎡(100.19평),"53,654,400","53,654,400",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=A01_20220056292_002"">link</a>",10,0.0,100.19,0.0
2022 타경 56292(3),충북 청주시 상당구 남일면 고은리 289,127.51872833491,36.557288631053,답,토지 240.6㎡(72.78평),"38,977,200","38,977,200",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=A01_20220056292_003"">link</a>",10,0.0,72.78,0.0
2022 타경 56292(4),충북 청주시 상당구 남일면 고은리 299-3,127.51632936923,36.55665049406,답,건물 43.5㎡(13.16평) / 토지 264.4㎡(79.98평) / 제시외 43.5 ㎡,"59,988,600","59,988,600",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=A01_20220056292_004"">link</a>",10,13.16,79.98,0.0
2022 타경 56292(5),충북 청주시 상당구 남일면 고은리 326-1,127.51449597863,36.564016395398,답,토지 177.6㎡(53.72평),"55,411,200","55,411,200",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=A01_20220056292_005"">link</a>",10,0.0,53.72,0.0
2022 타경 56292(6),충북 청주시 상당구 남일면 고은리 478-1,127.51389534741,36.567325981055,전,토지 19.8㎡(5.99평),"4,415,400","4,415,400",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=A01_20220056292_006"">link</a>",10,0.0,5.99,0.0
2022 타경 56292(7),충북 청주시 상당구 남일면 고은리 478-3,127.51371850929,36.56746164346,전,토지 326㎡(98.62평),"84,108,000","84,108,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=A01_20220056292_007"">link</a>",10,0.0,98.62,0.0
2022 타경 57031,경기 수원시 장안구 조원동 881 수원한일타운 142동 6층 602호,127.00731391491,37.305493909271,아파트,건물 84.77㎡(25.64평) / 대지권 35.1㎡(10.62평),"726,000,000","355,740,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=301_20220057031_001"">link</a>",10,25.64,0.0,10.62
2022 타경 57226,충북 청주시 청원구 율량동 861 두진백로그린타운아파트 101동 15층 1506호,127.49225716626,36.669977667986,아파트,건물 59.4㎡(17.97평) / 대지권 24.63㎡(7.45평),"139,000,000","88,960,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=A01_20220057226_001"">link</a>",10,17.97,0.0,7.45
2022 타경 57684,충북 청주시 청원구 내수읍 도원리 70-2 다동 외 3개 목록,127.54092165026,36.708839954123,공장,건물 2474.7㎡(748.6평) / 토지 7626㎡(2306.87평) / 제시외 947.5 ㎡,"3,446,269,000","2,757,015,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=A01_20220057684_001"">link</a>",10,748.6,2306.87,0.0
2022 타경 58021,충북 청주시 청원구 오창읍 창리 160 대원칸타빌아파트 203동 15층 1504호,127.45025188934,36.7385770457,아파트,건물 84.97㎡(25.7평) / 대지권 54.9㎡(16.61평),"429,000,000","274,560,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=A01_20220058021_001"">link</a>",10,25.7,0.0,16.61
2022 타경 58298,충북 청주시 서원구 성화동 487 파인타워 에이동 3층 301호,127.45723201487,36.617607830528,근린상가,건물 151.3㎡(45.77평) / 대지권 50.5㎡(15.28평),"275,000,000","275,000,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=A01_20220058298_001"">link</a>",10,45.77,0.0,15.28
2022 타경 58496,충북 증평군 증평읍 연탄리 816-7 외 1개 목록,127.55579005752,36.799030823338,주택,건물 124.28㎡(37.59평) / 토지 594㎡(179.69평) / 제시외 16.65 ㎡,"181,276,840","181,276,840",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=A01_20220058496_001"">link</a>",10,37.59,179.69,0.0
2022 타경 58621,경기 화성시 진안동 860-13 외 1개 목록,127.0392913602,37.215605816245,근린주택,건물 878.52㎡(265.75평) / 토지 421㎡(127.35평) / 제시외 17.5 ㎡,"2,420,044,240","1,694,031,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=301_20220058621_001"">link</a>",10,265.75,127.35,0.0
2022 타경 58762,충북 청주시 서원구 개신동 443-6 서우아파트 에이동 3층 301호,127.46954245712,36.624974283784,아파트,건물 45.73㎡(13.83평) / 대지권 44.5㎡(13.46평),"55,000,000","55,000,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=A01_20220058762_001"">link</a>",10,13.83,0.0,13.46
2022 타경 59673,충북 보은군 장안면 황곡리 43,127.77919394356,36.466110088013,전,토지 411.29㎡(124.42평),"13,161,280","13,161,280",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=A01_20220059673_001"">link</a>",10,0.0,124.42,0.0
2022 타경 60013,경기 화성시 병점동 282 남수원두산아파트 109동 9층 901호,127.04223558028,37.20505791925,아파트,건물 42.45㎡(12.84평) / 대지권 21.86㎡(6.61평),"247,000,000","172,900,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=301_20220060013_001"">link</a>",10,12.84,0.0,6.61
2022 타경 60372(1),경기 용인시 수지구 상현동 1117-7 1동 2층 203호,127.06867870099,37.296965902037,근린상가,건물 350.08㎡(105.9평) / 대지권 94.7㎡(28.65평),"3,800,000,000","1,862,000,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=301_20220060372_001"">link</a>",10,105.9,0.0,28.65
2022 타경 60372(2),경기 용인시 수지구 상현동 1117-7 1동 1층 107호,127.06867870099,37.296965902037,근린상가,건물 59.02㎡(17.85평) / 대지권 16㎡(4.84평),"973,000,000","476,770,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=301_20220060372_002"">link</a>",10,17.85,0.0,4.84
2022 타경 62061,경기 파주시 문산읍 선유리 826,126.79096697746,37.868021125493,전,토지 3005㎡(909.01평),"646,075,000","316,577,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=107_20220062061_001"">link</a>",10,0.0,909.01,0.0
2022 타경 62902,전남 장성군 북일면 성덕리 산 54,126.77670662808,35.400307742067,임야,토지 6595㎡(1994.99평),"48,803,000","21,864,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=801_20220062902_001"">link</a>",10,0.0,1994.99,0.0
2022 타경 63200,경기 파주시 야당동 226-77,126.76520022405,37.715011155506,도로,토지 91㎡(27.53평),"71,162,000","17,086,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=107_20220063200_001"">link</a>",10,0.0,27.53,0.0
2022 타경 63318,전남 곡성군 곡성읍 월봉리 317-1 외 4개 목록,127.2627439938,35.262621919155,숙박시설,건물 4337.86㎡(1312.2평) / 토지 12186㎡(3686.27평),"1,821,454,340","1,275,018,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=801_20220063318_001"">link</a>",10,1312.2,3686.27,0.0
2022 타경 63685,경기 수원시 권선구 당수동 550-2,126.93295852451,37.281414561633,전,토지 562㎡(170.01평),"275,380,000","192,766,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=301_20220063685_001"">link</a>",10,0.0,170.01,0.0
2022 타경 63828,경기 파주시 와동동 205 가람마을8단지동문굿모닝힐 808동 8층 806호,126.75599840515,37.72838584233,아파트,건물 84.45㎡(25.55평) / 대지권 54.1㎡(16.37평),"463,000,000","226,870,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=107_20220063828_001"">link</a>",10,25.55,0.0,16.37
2022 타경 64487,경기 파주시 탄현면 법흥리 1580-20 외 1개 목록,126.70427809146,37.770012035643,근린주택,건물 562.76㎡(170.23평) / 토지 224.7㎡(67.97평) / 제시외 59.2 ㎡,"788,700,320","552,090,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=107_20220064487_001"">link</a>",10,170.23,67.97,0.0
2022 타경 64503,경기 수원시 권선구 세류동 1149-37 2동 2층 202호,127.01649210403,37.24791390286,다세대/빌라,건물 52.4㎡(15.85평) / 대지권 30.3㎡(9.17평),"130,000,000","91,000,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=301_20220064503_001"">link</a>",10,15.85,0.0,9.17
2022 타경 64807,경기 고양시 일산동구 풍동 605-53 숲속휴캐슬 1동 1층 102호,126.79577527609,37.673810998441,다세대/빌라,건물 55.73㎡(16.86평) / 대지권 52.8㎡(15.97평),"273,000,000","273,000,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=107_20220064807_001"">link</a>",10,16.86,0.0,15.97
2022 타경 65079(1),전남 나주시 동강면 옥정리 347,126.53600123013,34.912092671047,답,토지 225㎡(68.06평),"3,825,000","3,825,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=801_20220065079_001"">link</a>",10,0.0,68.06,0.0
2022 타경 65079(2),전남 나주시 동강면 옥정리 497-5 외 1개 목록,126.53409510606,34.912372470004,전,토지 348㎡(105.27평),"7,139,000","7,139,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=801_20220065079_002"">link</a>",10,0.0,105.27,0.0
2022 타경 65206,경기 고양시 일산동구 중산동 1651 산들마을 203동 16층 1604호,126.78005674618,37.683841872663,아파트,건물 160㎡(48.4평) / 대지권 66.4㎡(20.09평),"781,000,000","382,690,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=107_20220065206_001"">link</a>",10,48.4,0.0,20.09
2022 타경 66004,경기 용인시 처인구 원삼면 좌항리 165-5 1층 104호,127.31758020909,37.202186289918,다세대/빌라,건물 83.16㎡(25.16평) / 대지권 73.9㎡(22.35평),"90,000,000","90,000,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=301_20220066004_001"">link</a>",10,25.16,0.0,22.35
2022 타경 66065 ,광주 남구 송하동 348-1 송원주차장(***-****-****)내 보관,0.0,0.0,중기,"2016년식 4,756,992㎞ 자동 경유 ","120,000,000","43,008,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=801_20220066065_001"">link</a>",10,0.0,0.0,0.0
2022 타경 66448,경기 용인시 기흥구 보라동 553 민속마을쌍용아파트 114동 7층 704호,127.11673939576,37.25315375161,아파트,건물 164.06㎡(49.63평) / 대지권 83.4㎡(25.23평),"704,000,000","704,000,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=301_20220066448_001"">link</a>",10,49.63,0.0,25.23
2022 타경 66645,전남 나주시 반남면 청송리 252-4,126.65644065874,34.941351598895,과수원,토지 1269㎡(383.87평),"38,070,000","21,319,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=801_20220066645_001"">link</a>",10,0.0,383.87,0.0
2022 타경 66940(1),경기 고양시 일산동구 문봉동 168-30 문봉빌리지 나동 2층 202호,126.82396472535,37.703027977599,다세대/빌라,건물 40.7㎡(12.31평) / 대지권 50.5㎡(15.28평),"155,000,000","75,950,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=107_20220066940_001"">link</a>",10,12.31,0.0,15.28
2022 타경 66940(2),경기 고양시 일산동구 문봉동 168-30 문봉빌리지 나동 3층 302호,126.82396472535,37.703027977599,다세대/빌라,건물 40.7㎡(12.31평) / 대지권 50.5㎡(15.28평),"155,000,000","75,950,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=107_20220066940_002"">link</a>",10,12.31,0.0,15.28
2022 타경 67267,경기 화성시 새솔동 77-5 채울프라자 1층 105호,126.81851485624,37.283031356708,근린상가,건물 63㎡(19.06평) / 대지권 14.6㎡(4.42평),"1,270,000,000","1,270,000,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=301_20220067267_001"">link</a>",10,19.06,0.0,4.42
2022 타경 67533,경기 화성시 봉담읍 상리 420-5 외 5개 목록,126.93965565383,37.215283666853,전,토지 1033.28㎡(312.57평),"168,240,190","168,240,190",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=301_20220067533_001"">link</a>",10,0.0,312.57,0.0
2022 타경 67716,전남 담양군 용면 용연리 553-3,127.01079472702,35.427357970341,전,토지 817㎡(247.14평),"45,752,000","45,752,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=801_20220067716_001"">link</a>",10,0.0,247.14,0.0
2022 타경 67981,경기 고양시 덕양구 삼송동 50-47 외 1개 목록,126.89440709465,37.655771368249,주택,건물 47.9㎡(14.49평) / 토지 43.4㎡(13.13평) / 제시외 18 ㎡,"214,310,700","150,017,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=107_20220067981_001"">link</a>",10,14.49,13.13,0.0
2022 타경 68000,경기 화성시 산척동 722 더레이크시티부영1단지 2452동 11층 1104호,127.11716516383,37.170402194887,아파트,건물 84.52㎡(25.57평) / 대지권 60.9㎡(18.42평),"779,000,000","779,000,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=301_20220068000_001"">link</a>",10,25.57,0.0,18.42
2022 타경 68009,전남 나주시 문평면 동원리 368 1호 외 2개 목록,126.61268782331,35.059404754379,창고,건물 329.96㎡(99.81평) / 토지 555㎡(167.89평) / 제시외 88 ㎡,"345,589,400","345,589,400",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=801_20220068009_001"">link</a>",10,99.81,167.89,0.0
2022 타경 68373,경기 파주시 파주읍 향양리 산 15-2 외 2개 목록,126.81665220653,37.849775269815,임야,토지 1005.04㎡(304.02평),"62,052,980","43,437,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=107_20220068373_001"">link</a>",10,0.0,304.02,0.0
2022 타경 68632,경기 파주시 오도동 114-42 외 4개 목록,126.7249428039,37.744106745495,공장,건물 3354.88㎡(1014.85평) / 토지 2948㎡(891.77평) / 제시외 210 ㎡,"5,995,602,680","4,196,922,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=107_20220068632_001"">link</a>",10,1014.85,891.77,0.0
2022 타경 68764,광주 남구 양림동 505 양림1단지휴먼시아 108동 1층 103호,126.91371060088,35.135654343103,아파트,건물 84.7㎡(25.62평) / 대지권 52.4㎡(15.85평),"399,000,000","279,300,000",2023-05-24,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=801_20220068764_001"">link</a>",10,25.62,0.0,15.85
